id_podcast;Title;URL;Artist;Views;Duration;Likes;Publish Date;Description
11;Jeffrey Sachs: There Is No Shortcut to Peace | Endgame #175 (Luminaries);https://www.youtube.com/watch?v=wSuOQMpH30Q;Gita Wirjawan;318582;PT1H2M47S;7510;2024-02-07T10:00:10Z;"When complexities are overlooked and shortcuts are frequently taken, the repercussions are often catastrophic. Now, who bears the brunt of such narcissism, naivete, and hubris? Renowned economist Jeffrey David Sachs guides us back to a revitalization of a long-forgotten international political culture: diplomacy. Beyond engaging in difficult conversations, diplomacy imparts the wisdom of listening, understanding, and accepting one another to enable judicious action. Sachs, serving as the Director of the Center for Sustainable Development at Columbia University, brings a wealth of experience. His roles as Special Advisor to UN Secretaries-General Kofi Annan (2001-7), Ban Ki-moon (2008-16), and António Guterres (2017-18) underscore his commitment to global cooperation. Furthermore, he is the author and editor of numerous influential books, including three New York Times bestsellers: ""The End of Poverty"" (2005), ""Common Wealth: Economics for a Crowded Planet"" (2008), and ""The Price of Civilization"" (2011). This is the second part of The Shifting World Order Series. ---------------------- Jeff's portrait by Narendra Bisht for Fortune India"
12;How Not to Win the War, but the Peace - Stephen Kotkin | Endgame #174 (Luminaries);https://www.youtube.com/watch?v=Wdo5VRuZd5k;Gita Wirjawan;490699;PT1H7M59S;9008;2024-01-31T10:00:09Z;"What is the 'endgame' of armed conflicts? Is it to win the war or to win the peace? Russia’s history expert and author Stephen Kotkin shares his views on the current geopolitical turmoil, Russia’s invasion of Ukraine, and the importance of history in navigating the future world. Stephen Kotkin is a Senior Fellow at the Freeman Spogli Institute for International Studies (FSI) and Kleinheinz Senior Fellow at the Hoover Institution, Stanford University. He has been teaching for more than three decades at Princeton University, and currently holds the position of Professor of History & International Affairs. Kotkin is renowned for his two-volume biography of Joseph Stalin and is currently completing the third and final volume. This is part one of The Shifting World Order Series. ---------------------- About the host: Gita Wirjawan is an Indonesian entrepreneur, educator, and currently a visiting scholar at The Shorenstein Asia-Pacific Research Center (APARC), Stanford University. Gita is also just appointed as an Honorary Professor of Politics and International Relations in the School of Politics and International Relations, University of Nottingham, UK. ---------------------- Get Kotkin's Books Here: www.periplus.com/p/9780143132158?utm_source=EG www.periplus.com/p/9780143127864?utm_source=EG ---------------------- Understand this Episode Better: https://sgpp.me/eps174notes ----------------------- SGPP Indonesia Master of Public Policy: admissions@sgpp.ac.id https://admissions.sgpp.ac.id https://wa.me/628111522504 Other ""Endgame"" episode playlists: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6E7nT9hEMIOYvegHEoeuezf https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GMirnRoVac4TFpkQb85LqD https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GKWds018OKy75Vw1bcCH_S Visit and subscribe: https://youtube.com/@SGPPIndonesia https://youtube.com/@VisinemaPictures ------------------------ Chapters 00:00 - Intro 02:20 - Intellectual Influences 09:55 - Why Russia? 23:00 - Empathy & History 36:13 - How the Ukraine War Ends 50:59 - US' True Power"
13;Bernegara dan Berbisnis di Tengah Machiavellianisme - Arsjad Rasjid | Endgame #173;https://www.youtube.com/watch?v=v9VivdTmsUA;Gita Wirjawan;167105;PT1H38M38S;2434;2024-01-24T10:00:11Z;"Kepemimpinan. Satu kata yang kerap kali diperebutkan atas nama pengabdian, namun sejatinya tidak lebih dari hanya sekadar memuaskan dahaga kekuasaan. Arsjad Rasjid hadir dan berbicara dalam kapasitas sipilnya. Selama 90 menit percakapan ini, hanya satu hal yang beliau tekankan berulang-ulang. Yaitu, pentingnya memiliki, menjaga, dan menghidupkan nilai (value) dalam kepemimpinan—baik dalam berbisnis maupun bernegara. Arsjad Rasjid adalah Ketua Umum KADIN (Kamar Dagang dan Industri Indonesia) 2021—2026 yang saat ini juga menjabat sebagai Presiden Direktur Indika Energy. Beliau telah mengisi berbagai posisi kepemimpinan di Indika Energy selama hampir dua dekade lamanya. Tahun 2023 lalu, Arsjad memimpin ASEAN Business Advisory Council (ASEAN-BAC) sebagai Chairman untuk mengadvokasikan peta jalan ASEAN menuju 2045. ----------------------- Pahami Episode Ini Lebih Baik: https://sgpp.me/eps173notes ----------------------- Berminat menjadi pemimpin visioner berikutnya? Hubungi SGPP Indonesia di: admissions@sgpp.ac.id https://admissions.sgpp.ac.id https://wa.me/628111522504 Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6G4IHdJMi5anAyASCyDrmot https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GMirnRoVac4TFpkQb85LqD https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GKWds018OKy75Vw1bcCH_S Kunjungi dan subscribe: https://youtube.com/@SGPPIndonesia https://youtube.com/@VisinemaPictures ------------------------ Bagian 0:00:00 - Intro 0:01:54 - Masa Kecil & Lika-liku Pendidikan 0:10:05 - Jatuh-bangun 0:18:40 - Kepemimpinan dalam Bisnis 0:25:47 - Kematangan Demokrasi 0:35:59 - Realitas, Bukan Netralitas Karbon 0:51:16 - Formula Indonesia Emas 1:04:20 - Pemerintah Jangan FOMO 1:24:23 - Tiga Paradoks & Nilai yang Dilupakan"
14;Jack Dorsey's Answers to Bitcoin Naysayers | Endgame #172 (Luminaries);https://www.youtube.com/watch?v=r1D4i0oQmPo;Gita Wirjawan;92971;PT1H1M32S;1891;2024-01-19T11:30:12Z;"Join Endgame YouTube Channel Membership! Support us and get early access to our videos + more perks in return: https://sgpp.me/becomemember ----------------------- Jack Dorsey and Gita Wirjawan engage in a conversation to explore the intersection of technology, finance, and social impact. These two influential voices discuss how Bitcoin might serve as a beacon of hope in creating a more equitable world. Jack is the Co-founder of Twitter (X) and Square. The host, Gita, is an Indonesian educator, entrepreneur, and visiting scholar at Stanford's APARC. Recorded on October 27, 2023, at the Indonesian Bitcoin Conference 2023 in Bali. ----------------------- Discover more on the infliction of cryptocurrency in this world through ""Softwar: A Novel Theory on Power Projection and the National Strategic Significance of Bitcoin"" - https://www.goodreads.com/en/book/show/122975497 Thank you to @satoshihunter for the book recommendation. ---------------------- Understand this Episode Better: https://sgpp.me/eps172notes ----------------------- SGPP Indonesia Master of Public Policy: admissions@sgpp.ac.id https://admissions.sgpp.ac.id https://wa.me/628111522504 Other ""Endgame"" episode playlists: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GbUnBjdhrRHiDN3jblDxhY https://www.youtube.com/playlist?list=PL-hh_bKgnJ6FqDJwTs5YB3xMvQrFCDSoJ https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GKWds018OKy75Vw1bcCH_S Visit and subscribe: https://youtube.com/@SGPPIndonesia https://youtube.com/@VisinemaPictures ------------------------ Chapters 00:00 - Background 02:32 - Removing Ego in Tech Development 19:22 - 2 Challengegs of Bitcoin 40:16 - Bitcoin & Climate Crisis 48:06 - Jack's Routine 55:39 - Revolution or Disruption?"
15;Ubah Pola Pikir, Dobrak Kebiasaan Lama - Irwan Tisnabudi | Endgame #171;https://www.youtube.com/watch?v=Mt8SnJ0BS0Y;Gita Wirjawan;48932;PT1H27M21S;850;2024-01-17T10:00:08Z;"Gabung Langganan Channel Endgame agar kami dapat terus memberikan konten yang berkualitas: https://sgpp.me/becomemember ----------------------- Perluas pola pikir Anda: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6HiSe2Ry87z3iD1JntcxNRa ----------------------- Inovasi menjadi kata yang sering kita dengar atau bicarakan di era digital ini. Namun, pernahkah kita benar-benar berpikir soal makna, proses, dan konsekuensi dari inovasi itu sendiri? Irwan Tisnabudi, Kepala Perbankan Digital dari Bank BTPN, berbagi pengalaman dan perspektif tentang berinovasi di lanskap perbankan selama kepemimpinannya sejak 2016 di Jenius—yang berakar pada merawat rasa penasaran dan tidak takut akan perubahan. ----------------------- Pahami Episode Ini Lebih Baik: https://sgpp.me/eps171notes ----------------------- Berminat menjadi pemimpin visioner berikutnya? Hubungi SGPP Indonesia di: admissions@sgpp.ac.id https://admissions.sgpp.ac.id https://wa.me/628111522504 Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6G4IHdJMi5anAyASCyDrmot https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GMirnRoVac4TFpkQb85LqD https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GKWds018OKy75Vw1bcCH_S Kunjungi dan subscribe: https://youtube.com/@SGPPIndonesia https://youtube.com/@VisinemaPictures ------------------------ Bagian 0:00:00 - Intro 0:01:32 - Perjalanan 20 Tahun 0:12:45 - Cara Baru Perbankan 0:32:28 - 'Apple' & 'Amazon'-nya Indonesia 1:00:21 - Evolusi Bank Masa Depan 1:22:06 - Refleksi"
16;Pemimpin Grasak-grusuk dan Jebakan Ideologi - Zulkieflimansyah | Endgame #170;https://www.youtube.com/watch?v=V8XNTKK8h_A;Gita Wirjawan;133569;PT1H35M49S;1995;2024-01-10T10:00:09Z;"Gabung Langganan Channel Endgame agar kami dapat terus memberikan konten yang berkualitas: https://sgpp.me/becomemember ----------------------- Percakapan ini membahas kepemimpinan, pendidikan, dan pembangunan dari kacamata mantan Gubernur NTB dan Ekonom, Zulkieflimansyah. Selain itu, beliau juga menceritakan bagaimana idealisme ketiga hal tersebut berhasil diterjemahkan pada masa jabatan beliau sebagai kepala daerah. ----------------------- Bacaan Terkait: https://www.periplus.com/p/9781529033823/working-backwards https://www.periplus.com/p/9781474299114/pedagogy-of-the-heart ----------------------- Pahami Episode Ini Lebih Baik: https://sgpp.me/eps170notes ----------------------- Berminat menjadi pemimpin visioner berikutnya? Hubungi SGPP Indonesia di: admissions@sgpp.ac.id https://admissions.sgpp.ac.id https://wa.me/628111522504 Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6G4IHdJMi5anAyASCyDrmot https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GMirnRoVac4TFpkQb85LqD https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GKWds018OKy75Vw1bcCH_S Kunjungi dan subscribe: https://youtube.com/@SGPPIndonesia https://youtube.com/@VisinemaPictures ------------------------ Bagian 0:00:00 - Intro 0:00:56 - Pendidik Jadi Politisi 0:08:08 - Nalar dan Keberanian 0:26:06 - Filsafat Pembangunan 0:39:33 - Makna Otonomi 0:54:01 - Mengubah Bangsa dalam Satu Malam 1:04:48 - Demokrasi a la Indonesia 1:17:00 - Reduksionalisme Isu Keberlanjutan 1:25:13 - Kapitalisme yang Tidak Bengis"
17;ASEAN’s Race to Overtake China - Peng Ong | Endgame #169;https://www.youtube.com/watch?v=NYM1Mo4vrRE;Gita Wirjawan;27710;PT1H33M9S;568;2024-01-03T10:00:07Z;"Join Endgame YouTube Channel Membership! Support us and get early access to our videos + more perks in return: https://sgpp.me/becomemember ----------------------- A philosophical conversation about the future of AI between an engineer turned investor and an investor turned educator. Peng and Gita also discuss the urgency for Southeast Asia to ramp up its education, entrepreneurship, and leadership to be able to play on a global stage. Peng Ong is the Co-founder and Managing Partner of Southeast Asia’s top early-stage tech venture capital firm, Monk's Hill Ventures. He has more than 25 years of industry experience as an entrepreneur, founder, and investor, both in Silicon Valley and Asia. Peng has co-founded several successful companies, including Match.com, Interwoven, and Encentuate, which collectively generate over 1 billion USD in revenues annually. Peng and Gita are Trustees of the Angsana Council, a not-for-profit advisory council focused on examining technology and its role in driving equitable and sustainable growth across Southeast Asia. Visit and get to know more about Angsana Council: https://angsanacouncil.org/ https://www.linkedin.com/showcase/angsana-council/ ----------------------- About the host: Gita Wirjawan is an Indonesian entrepreneur, educator, and currently a visiting scholar at The Shorenstein Asia-Pacific Research Center (APARC), Stanford University. Gita is also just appointed as an Honorary Professor of Politics and International Relations in the School of Politics and International Relations, University of Nottingham, UK. ---------------------- Supplementary Readings: https://www.periplus.com/p/9781483450629/fifteen-letters-on-education-in-singapore-reflections-from-a-visit-to-singapore-in-2015-by-a-delegation-of-educators-from-massachusetts https://www.periplus.com/p/9781524762407/the-lean-startup-how-today-s-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses ---------------------- Understand this Episode Better: https://sgpp.me/eps169notes ----------------------- SGPP Indonesia Master of Public Policy: admissions@sgpp.ac.id https://admissions.sgpp.ac.id https://wa.me/628111522504 Other ""Endgame"" episode playlists: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6FqDJwTs5YB3xMvQrFCDSoJ https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GMirnRoVac4TFpkQb85LqD https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GKWds018OKy75Vw1bcCH_S Visit and subscribe: https://youtube.com/@SGPPIndonesia https://youtube.com/@VisinemaPictures ------------------------ Chapters 0:00:00 - Intro 0:01:01 - Background 0:11:46 - Investment Philosophy 0:32:18 - Cognition, Nutrition, Money 1:03:35 - Tech Hegemony 1:21:05 - The Next Stage of AI"
18;Talenta & Teknologi di Era Akselerasi - Bayu Hanantasena (Lintasarta) | Endgame #168;https://www.youtube.com/watch?v=Xx2omXsFr6M;Gita Wirjawan;33934;PT1H34M6S;810;2023-12-27T10:30:08Z;"Gabung Langganan Channel Endgame agar kami dapat terus memberikan konten yang berkualitas: https://sgpp.me/becomemember ----------------------- Presdir & CEO Lintasarta, Bayu Hanantasena, berbagi kebijaksanaannya tentang pengelolaan aspek-aspek utama dalam organisasi/bisnis: talenta, cara penyelesaian masalah, pengambilan keputusan, serta peran teknologi dalam menunjang hal tersebut. Dalam percakapan ini, Bayu juga memberikan pandangannya soal AI, kedaulatan data, dan pentingnya budaya eksperimen dalam menempa keahlian seseorang—sebagai seorang yang berlatar belakang insinyur. ----------------------- Pahami Episode Ini Lebih Baik: https://sgpp.me/eps168notes ----------------------- Berminat menjadi pemimpin visioner berikutnya? Hubungi SGPP Indonesia di: admissions@sgpp.ac.id https://admissions.sgpp.ac.id https://wa.me/628111522504 Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6FqDJwTs5YB3xMvQrFCDSoJ https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GMirnRoVac4TFpkQb85LqD https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GKWds018OKy75Vw1bcCH_S Kunjungi dan subscribe: https://youtube.com/@SGPPIndonesia https://youtube.com/@VisinemaPictures ------------------------ Bagian 0:00:00 - Intro 0:01:23 - 'Tinggal' di Kampus 0:08:43 - Teori vs Praktik 0:22:55 - Menemukan Orang yang 'Tepat' 0:47:29 - Kemerdekaan Digital 1:00:43 - Dialektika AI 1:22:24 - Talenta Masa Depan"
19;Why Debating Matters? - Bo Seo | Endgame #167;https://www.youtube.com/watch?v=Woan0CHBCCw;Gita Wirjawan;94864;PT1H9M34S;2591;2023-12-20T10:00:10Z;"Join Endgame YouTube Channel Membership! Support us and get early access to our videos + more perks in return: https://sgpp.me/becomemember ----------------------- Bo Seo—two-time world debate champion, journalist, and author of “Good Arguments”—explores the culture of dialogue in fostering a healthy democracy. ----------------------- About the host: Gita Wirjawan is an Indonesian entrepreneur, educator, and currently a visiting scholar at The Shorenstein Asia-Pacific Research Center (APARC), Stanford University. Gita is also just appointed as an Honorary Professor of Politics and International Relations in the School of Politics and International Relations, University of Nottingham, UK. ---------------------- Get Bo's Book Here: https://www.periplus.com/p/9780593299517/good-arguments-how-debate-teaches-us-to-listen-and-be-heard ---------------------- Understand this Episode Better: https://sgpp.me/eps167notes ----------------------- SGPP Indonesia Master of Public Policy: admissions@sgpp.ac.id https://admissions.sgpp.ac.id https://wa.me/628111522504 Other ""Endgame"" episode playlists: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6FqDJwTs5YB3xMvQrFCDSoJ https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GMirnRoVac4TFpkQb85LqD https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GKWds018OKy75Vw1bcCH_S Visit and subscribe: https://youtube.com/@SGPPIndonesia https://youtube.com/@VisinemaPictures ------------------------ Chapters 00:00 - Intro 01:28 - Migration & Its Influence 12:31 - Debating Life 21:18 - The Art & Science of Debate 30:38 - Social Media Dialogue 38:31 - Multipolarity & Multilateralism 50:14 - Endgame"
20;A Techno-optimist Look at AI - Jeff Dean | Endgame #166 (Luminaries);https://www.youtube.com/watch?v=yln9TcNRw8w;Gita Wirjawan;71317;PT1H14M35S;2249;2023-12-13T12:00:08Z;"Join Endgame YouTube Channel Membership! Support us and get early access to our videos + more perks in return: https://sgpp.me/becomemember ----------------------- Unraveling the genius behind the world's leading internet search engine, Jeff Dean, Google's Chief Scientist and the mastermind behind the technology giant's success. Delve into the behind-the-scenes narrative of Google's triumph, explore the principles guiding their AI development, and gain Jeff's optimistic perspective on the future of Artificial Intelligence. ----------------------- About the host: Gita Wirjawan is an Indonesian entrepreneur, educator, and currently a visiting scholar at The Shorenstein Asia-Pacific Research Center (APARC), Stanford University. Gita is also just appointed as an Honorary Professor of Politics and International Relations in the School of Politics and International Relations, University of Nottingham, UK. ---------------------- Supplementary Readings: https://www.periplus.com/p/9781416596592?utm_source=EG&utm_medium=Jeff https://www.periplus.com/p/9780593593950?utm_source=EG&utm_medium=Jeff ---------------------- Understand this Episode Better: https://sgpp.me/eps166notes ----------------------- SGPP Indonesia Master of Public Policy: admissions@sgpp.ac.id https://admissions.sgpp.ac.id https://wa.me/628111522504 Other ""Endgame"" episode playlists: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6FqDJwTs5YB3xMvQrFCDSoJ https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GMirnRoVac4TFpkQb85LqD https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GKWds018OKy75Vw1bcCH_S Visit and subscribe: https://youtube.com/@SGPPIndonesia https://youtube.com/@VisinemaPictures ------------------------ Chapters 0:00:00 - Intro 0:02:03 - Becoming Google's Chief Scientist 0:14:28 - AI's Backbone 0:42:31 - Approaching Sustainability with Tech 0:52:09 - AI: Humanity vs Profitability 1:11:24 - What's Up with Cats?"
21;Pintu Gerbang Riset Bangsa - Sastia Putri | Endgame #165;https://www.youtube.com/watch?v=Rr4DoSV9mrk;Gita Wirjawan;69192;PT1H24M;2389;2023-12-04T10:00:18Z;"Gabung Langganan Channel Endgame agar kami dapat terus memberikan konten yang berkualitas: https://sgpp.me/becomemember ----------------------- Kesetimbangan antara ambisi dengan kerendahan hati, mimpi dengan aksi, titik temu antara bisnis, sains, dan diplomasi teramu dengan sempurna dalam perbincangan Gita Wirjawan bersama Profesor Sastia Pranama Putri. Percakapan ini mengulas peran perempuan di dunia STEM, pentingnya membangun ekosistem litbang yang matang, serta kisah perjuangan Sastia sebagai Associate Professor di Departemen Bioteknologi, University of Osaka, Jepang. ----------------------- Bacaan Tambahan: https://www.periplus.com/p/9780316377560/?utm_source=Endgame&utm_medium=Gangbusting_on_Education https://www.periplus.com/p/9781240537501/?utm_source=Endgame&utm_medium=Gangbusting_on_Education ----------------------- Pahami Episode Ini Lebih Baik: https://sgpp.me/eps165notes ----------------------- Berminat menjadi pemimpin visioner berikutnya? Hubungi SGPP Indonesia di: admissions@sgpp.ac.id https://admissions.sgpp.ac.id https://wa.me/628111522504 Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6FqDJwTs5YB3xMvQrFCDSoJ https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GMirnRoVac4TFpkQb85LqD https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GKWds018OKy75Vw1bcCH_S Kunjungi dan subscribe: https://youtube.com/@SGPPIndonesia https://youtube.com/@VisinemaPictures ------------------------ Bagian 0:00:00 - Intro 0:01:17 - Peran Orang Tua 0:12:35 - Kartini STEM 0:26:47 - Biotek x Bisnis 0:33:52 - Indonesia di Mata Saintis 0:43:52 - Ekosistem Riset & Kepakaran 0:57:45 - Patahkan Stigma 1:02:22 - Endgame"
22;Sekolah S2 & S3 Gratis Tapi Malah Sepi Peminat? - Haryadi Gunawi | Endgame #164;https://www.youtube.com/watch?v=ppmo71B-LEA;Gita Wirjawan;113872;PT1H35M56S;3187;2023-11-29T10:00:11Z;"Gabung Langganan Channel Endgame agar kami dapat terus memberikan konten yang berkualitas: https://sgpp.me/becomemember ----------------------- Professor Haryadi Gunawi, berbagi keresahannya dengan Gita Wirjawan soal minimnya jumlah mahasiswa Indonesia yang bersekolah di luar negeri. Menurut beliau, kendalanya bukan soal pendanaan—namun pola pikir. Dalam percakapan ini, Associate Professor University of Chicago tersebut meluruskan lima kesalahpahaman terbesar soal melanjutkan pendidikan tinggi ke Amerika. ----------------------- Bacaan Tambahan: https://www.periplus.com/p/9781316619766/?utm_source=Endgame&utm_medium=Gangbusting_on_Education https://www.periplus.com/p/9789814515047/?utm_source=Endgame&utm_medium=Gangbusting_on_Education ----------------------- Pahami Episode Ini Lebih Baik: https://sgpp.me/eps164notes ----------------------- Berminat menjadi pemimpin visioner berikutnya? Hubungi SGPP Indonesia di: admissions@sgpp.ac.id https://admissions.sgpp.ac.id https://wa.me/628111522504 Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6FqDJwTs5YB3xMvQrFCDSoJ https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GMirnRoVac4TFpkQb85LqD https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GKWds018OKy75Vw1bcCH_S Kunjungi dan subscribe: https://youtube.com/@SGPPIndonesia https://youtube.com/@VisinemaPictures ------------------------ Bagian 0:00:00 - Intro 0:01:09 - Latar Belakang 0:25:53 - Fakta Pahit 0:33:16 - Mitos 0:56:48 - Brain Drain 1:10:59 - Tips"
23;Reinventing Sustainable Modernization - Ian Scoones | Endgame #163;https://www.youtube.com/watch?v=mYxDz1IeoZs;Gita Wirjawan;11280;PT1H16M25S;258;2023-11-22T10:00:09Z;"Join Endgame YouTube Channel Membership! Support us and get early access to our videos + more perks in return: https://sgpp.me/becomemember ----------------------- In the midst of climate change and global economic development, numerous prescriptions for solutions emerge to mitigate problems and pave the way toward a sustainable future. However, a lingering question persists: are these solutions universally applicable? Ian Scoones, a British agricultural ecologist and prolific writer, delves into the notion that perhaps the key to attaining a sustainable future lies in one simple action: listening to the people. About the guest: Professor Ian Scoones is a Professorial Fellow at the Institute of Development Studies, University of Sussex, UK. He is also the co-director of the ESRC STEPS Centre at Sussex and joint convenor of the Future Agricultures Consortium. Ian laid down the foundation of the Sustainable Development Goals (SDGs) that we know today through his famous work, Sustainable Livelihood Framework (SLF) which was established in the late 1990s. His famous books include, “Sustainable Livelihoods and Rural Development” (2021), “The Politics of Green Transformations” (2015), and “Dynamic Sustainabilities: Linking Environment, Technology and Social Justice in a Dynamic World” (2010). The host: Gita Wirjawan is an Indonesian entrepreneur, educator, and currently a visiting scholar at The Shorenstein Asia-Pacific Research Center (APARC), Stanford University. Gita is also just appointed as an Honorary Professor of Politics and International Relations in the School of Politics and International Relations, University of Nottingham, UK. ----------------------- Read Ian’s Books for Free! https://library.oapen.org/bitstream/handle/20.500.12657/53004/1/9781317601128.pdf https://practicalactionpublishing.com/book/2123/sustainable-livelihoods-and-rural-development ---------------------- Understand this Episode Better: https://sgpp.me/eps163notes ----------------------- SGPP Indonesia Master of Public Policy: admissions@sgpp.ac.id https://admissions.sgpp.ac.id https://wa.me/628111522504 Other ""Endgame"" episode playlists: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6FqDJwTs5YB3xMvQrFCDSoJ https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GMirnRoVac4TFpkQb85LqD https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GKWds018OKy75Vw1bcCH_S Visit and subscribe: https://youtube.com/@SGPPIndonesia https://youtube.com/@VisinemaPictures ------------------------ Chapters 0:00:00 - Intro 0:01:01 - From UK to Zimbabwe 0:10:45 - Sustainable Livelihoods 0:24:22 - When Sustainability Meets Politics 0:37:45 - Optimism 0:54:15 - Life Reimagined"
